,Longitude,Latitude,datetime,Bounds,UHI Index
192,-73.90602333,40.80338333,2021-07-24 15:59:00,"(-73.93767123576846, 40.68894930289751, -73.87431465618818, 40.91737984477889)",0.996270497
193,-73.90607,40.80331667,2021-07-24 15:59:00,"(-73.93771790553676, 40.688882319326495, -73.87436132623495, 40.91731350577802)",0.991943067
194,-73.90609333,40.80328,2021-07-24 15:59:00,"(-73.93774123542093, 40.68884548757493, -73.87438465625831, 40.91727699624389)",0.989779352
195,-73.90617,40.80319667,2021-07-24 15:59:00,"(-73.93781790504025, 40.688761626003114, -73.87446132633514, 40.9171941935905)",0.989779352
196,-73.90625667,40.80311667,2021-07-24 15:59:00,"(-73.93790457460995, 40.68868102509266, -73.87454799642197, 40.91711478972457)",0.987615637
197,-73.90634667,40.803035,2021-07-24 15:59:00,"(-73.9379945741631, 40.6885987310873, -73.87463799651215, 40.91703373876996)",0.987615637
198,-73.90642833,40.80296167,2021-07-24 15:59:00,"(-73.93807623375764, 40.688524834900306, -73.87471965659394, 40.91696097045654)",0.987615637
199,-73.90650333,40.802895,2021-07-24 15:59:00,"(-73.93815123338527, 40.68845764488507, -73.87479465666908, 40.91689481633834)",0.987615637
200,-73.90665167,40.80274667,2021-07-24 15:59:00,"(-73.93829957264876, 40.68830828634974, -73.87494299681768, 40.91674750669811)",0.983288207
201,-73.906725,40.80267333,2021-07-24 15:59:00,"(-73.93837290228466, 40.68823443789921, -73.87501632689113, 40.91667467110706)",0.985451922
202,-73.9068,40.8026,2021-07-24 15:59:00,"(-73.9384479019123, 40.68816058786449, -73.87509132696627, 40.91660185700813)",0.985451922
203,-73.90687333,40.80252833,2021-07-24 15:59:00,"(-73.9385212315482, 40.688088409404436, -73.8751646570397, 40.91653069142651)",0.987615637
204,-73.90694833,40.80245333,2021-07-24 15:59:00,"(-73.93859623117582, 40.68801288935997, -73.87523965711483, 40.9164562073372)",0.987615637
205,-73.90702,40.80237833,2021-07-24 15:59:00,"(-73.93866790081998, 40.68793739240086, -73.87531132718662, 40.916381700346015)",0.985451922
206,-73.90709167,40.80230833,2021-07-24 15:59:00,"(-73.93873957046412, 40.687866895437274, -73.8753829972584, 40.91631219335926)",0.985451922
207,-73.90714667,40.80225167,2021-07-24 15:59:00,"(-73.93879457019105, 40.687809854061285, -73.8754379973135, 40.91625591170368)",0.981124492
208,-73.90718,40.802215,2021-07-24 15:59:00,"(-73.93882790002557, 40.687772952946155, -73.87547132734687, 40.91621947098167)",0.981124492
209,-73.907205,40.80219167,2021-07-24 15:59:00,"(-73.93885289990145, 40.68774944959183, -73.8754963273719, 40.916196312958)",0.985451922
210,-73.90729,40.80219167,2021-07-24 15:59:00,"(-73.93893789947941, 40.687748860183035, -73.87558132745703, 40.91619689768156)",0.987615637
211,-73.90734333,40.80221667,2021-07-24 15:59:00,"(-73.93899122921462, 40.68777349037779, -73.87563465751043, 40.916222264547194)",0.987615637
212,-73.90740333,40.80225167,2021-07-24 15:59:00,"(-73.93905122891671, 40.68780807431791, -73.87569465757052, 40.91625767729975)",0.987615637
213,-73.90747,40.80229667,2021-07-24 15:59:00,"(-73.93911789858569, 40.687852612002345, -73.87576132763729, 40.9163031359403)",0.987615637
214,-73.90754833,40.80234333,2021-07-24 15:59:00,"(-73.93919622819678, 40.68789872882685, -73.87583965771573, 40.916350334798)",0.987615637
215,-73.90763833,40.802395,2021-07-24 15:59:00,"(-73.93928622774992, 40.6879497747197, -73.87592965780584, 40.916402623944)",0.987615637
216,-73.90773333,40.80244667,2021-07-24 15:59:00,"(-73.93938122727823, 40.68800078593222, -73.87602465790097, 40.9164549474946)",0.987615637
217,-73.90783167,40.80250333,2021-07-24 15:59:00,"(-73.93947956678996, 40.688056763974835, -73.87612299799943, 40.9165122840309)",0.987615637
218,-73.90803167,40.802615,2021-07-24 15:59:00,"(-73.93967956579694, 40.68816704701076, -73.87632299819968, 40.91662532996945)",0.989779352
219,-73.90812667,40.80266833,2021-07-24 15:01:00,"(-73.93977456532525, 40.68821971819055, -73.87641799829478, 40.91667931355241)",0.989779352
220,-73.90820333,40.80271333,2021-07-24 15:01:00,"(-73.93985122494462, 40.688264186551564, -73.87649465837154, 40.916724840965145)",0.991943067
221,-73.90829,40.80275833,2021-07-24 15:01:00,"(-73.93993789451429, 40.688308585486766, -73.87658132845829, 40.91677043725175)",0.992063273
222,-73.90837167,40.80281167,2021-07-24 15:01:00,"(-73.94001956410878, 40.68836135909142, -73.87666299854004, 40.91682433914448)",0.996390703
223,-73.90840167,40.80283,2021-07-24 15:01:00,"(-73.94004956395983, 40.68837948103486, -73.87669299857009, 40.91684287554708)",0.996390703
224,-73.90844167,40.80285,2021-07-24 15:01:00,"(-73.94008956376123, 40.68839920362488, -73.87673299861012, 40.91686315075176)",0.996390703
225,-73.90849167,40.80287333,2021-07-24 15:01:00,"(-73.94013956351296, 40.68842218686042, -73.87678299866018, 40.91688682475956)",0.996390703
226,-73.908605,40.80294,2021-07-24 15:01:00,"(-73.94025289295026, 40.68848807087601, -73.87689632877361, 40.916954274495644)",1.000718133
227,-73.90866833,40.80298,2021-07-24 15:01:00,"(-73.94031622263581, 40.688527631654736, -73.876959658837, 40.91699471022525)",1.005045563
228,-73.90873667,40.803025,2021-07-24 15:01:00,"(-73.94038456229649, 40.68857215768296, -73.8770279989054, 40.917040180429055)",1.005045563
229,-73.90881667,40.80307167,2021-07-24 15:01:00,"(-73.94046456189928, 40.68861827283812, -73.87710799898547, 40.91708740086301)",1.005045563
230,-73.90890167,40.80312,2021-07-24 15:01:00,"(-73.94054956147724, 40.68866601330933, -73.87719299907054, 40.91713631570515)",1.005045563
231,-73.90898667,40.80317,2021-07-24 15:01:00,"(-73.94063456105519, 40.68871542377421, -73.87727799915561, 40.917186900553546)",1.000718133
232,-73.90907667,40.80322,2021-07-24 15:01:00,"(-73.94072456060833, 40.68876479955366, -73.87736799924568, 40.917237519811614)",1.000718133
233,-73.90917,40.80327167,2021-07-24 15:01:00,"(-73.94081789014493, 40.688815822229444, -73.87746132933908, 40.91728983198962)",1.000718133
234,-73.909265,40.80332167,2021-07-24 15:01:00,"(-73.94091288967323, 40.688865163314496, -73.87755632943416, 40.917340485666195)",1.000718133
235,-73.90936,40.80337667,2021-07-24 15:01:00,"(-73.94100788920153, 40.68891950439164, -73.87765132952921, 40.91739613935058)",1.000718133
236,-73.909455,40.80343333,2021-07-24 15:01:00,"(-73.94110288872982, 40.6889755054609, -73.87774632962426, 40.91745345304278)",1.000718133
237,-73.90955167,40.80349,2021-07-24 15:01:00,"(-73.94119955824983, 40.68903150493871, -73.877842999721, 40.917510788234225)",0.998554418
238,-73.909645,40.80354833,2021-07-24 15:01:00,"(-73.94129288778643, 40.689089187575654, -73.87793632981436, 40.917569760450625)",0.998554418
239,-73.90975333,40.80359333,2021-07-24 15:01:00,"(-73.94140121724854, 40.689133436158826, -73.87804465992275, 40.91761550589352)",0.998554418
240,-73.90986,40.80364167,2021-07-24 15:01:00,"(-73.9415078867189, 40.689181036246325, -73.87815133002947, 40.91766457992351)",0.998554418
241,-73.90996167,40.80368833,2021-07-24 15:01:00,"(-73.94160955621408, 40.68922699100685, -73.87825300013118, 40.9177119395561)",0.998554418
242,-73.910065,40.80373333,2021-07-24 15:01:00,"(-73.94171288570102, 40.68927127424341, -73.87835633023455, 40.917757650621)",0.998554418
243,-73.91016667,40.803775,2021-07-24 15:01:00,"(-73.94181455519619, 40.689312238985686, -73.87845800033625, 40.917800020271635)",1.000718133
244,-73.91026833,40.80381667,2021-07-24 15:01:00,"(-73.94191621469142, 40.689353203788265, -73.87855966043793, 40.917842389862415)",1.000718133
245,-73.91036667,40.80385833,2021-07-24 15:01:00,"(-73.94201455420313, 40.68939418161247, -73.87865800053632, 40.91788472661453)",1.007209277
246,-73.910465,40.80390333,2021-07-24 15:01:00,"(-73.94211288371488, 40.68943849949758, -73.87875633063466, 40.91793040330624)",1.007209277
247,-73.91056667,40.803945,2021-07-24 15:01:00,"(-73.94221455321006, 40.689479464204204, -73.87885800073634, 40.91797277299209)",1.009372992
248,-73.91066667,40.80399,2021-07-24 15:02:00,"(-73.94231455271353, 40.689523770486936, -73.87895800083635, 40.91801846119386)",1.009372992
249,-73.91077,40.80403333,2021-07-24 15:02:00,"(-73.94241788220046, 40.68956638365966, -73.87906133093969, 40.918062502321845)",1.011536707
250,-73.91087,40.80407667,2021-07-24 15:02:00,"(-73.94251788170394, 40.68960902992457, -73.8791613310397, 40.91810653054121)",1.011536707
251,-73.91104333,40.80416833,2021-07-24 15:02:00,"(-73.94269121084328, 40.68969948745276, -73.87933466121302, 40.91819938345237)",1.011536707
252,-73.91112667,40.80421,2021-07-24 15:02:00,"(-73.94277455042946, 40.68974057927458, -73.87941800129636, 40.918241627033524)",1.011536707
253,-73.91121,40.804245,2021-07-24 15:02:00,"(-73.9428578800157, 40.68977500115968, -73.87950133137967, 40.91827720055187)",1.011536707
254,-73.91128667,40.80427167,2021-07-24 15:02:00,"(-73.942934549635, 40.689801139244196, -73.87957800145634, 40.91830439823811)",1.011536707
255,-73.911345,40.804295,2021-07-24 15:02:00,"(-73.94299287934538, 40.689824064563176, -73.87963633151466, 40.91832812970152)",1.013700422
256,-73.911385,40.80431167,2021-07-24 15:02:00,"(-73.94303287914676, 40.68984045705002, -73.87967633155465, 40.91834507500814)",1.013700422
257,-73.91140667,40.80432167,2021-07-24 15:02:00,"(-73.94305454903916, 40.6898503067067, -73.87969800157633, 40.9183552241561)",1.015864137
258,-73.91156333,40.80437,2021-07-24 15:02:00,"(-73.94321120826127, 40.68989754980999, -73.87985466173295, 40.918404632410805)",1.035457777
259,-73.911605,40.804385,2021-07-24 15:02:00,"(-73.94325287805435, 40.68991226070267, -73.8798963317746, 40.9184199192194)",1.035457777
260,-73.91168667,40.80441833,2021-07-24 15:02:00,"(-73.94333454764883, 40.68994502407009, -73.87997800185624, 40.91845381134658)",1.037621492
261,-73.91172667,40.80443333,2021-07-24 15:02:00,"(-73.94337454745022, 40.68995974654498, -73.88001800189622, 40.918469086665056)",1.035457777
262,-73.91183333,40.80448,2021-07-24 15:02:00,"(-73.94348120692061, 40.69000567651737, -73.88012466200286, 40.918516490808535)",1.031130348
263,-73.91187667,40.80449833,2021-07-24 15:02:00,"(-73.94352454670542, 40.690023705813275, -73.88016800204619, 40.91853511912167)",1.031130348
264,-73.91191667,40.804515,2021-07-24 15:02:00,"(-73.94356454650679, 40.690040098281486, -73.88020800208616, 40.918552064446715)",1.031130348
265,-73.91195833,40.80453333,2021-07-24 15:02:00,"(-73.94360620629993, 40.690058139230636, -73.88024966212782, 40.91857068119923)",1.035457777
266,-73.91200333,40.80455333,2021-07-24 15:02:00,"(-73.94365120607648, 40.69007782700406, -73.88029466217279, 40.9185909909432)",1.035457777
267,-73.912045,40.80456833,2021-07-24 15:02:00,"(-73.94369287586959, 40.690092537880666, -73.88033633221445, 40.91860627776768)",1.033294062
268,-73.91207333,40.80457167,2021-07-24 15:02:00,"(-73.9437212057289, 40.690095681314745, -73.88036466224276, 40.91860981277065)",1.033294062
269,-73.91214333,40.8046,2021-07-24 15:02:00,"(-73.94379120538133, 40.69012352562113, -73.88043466231274, 40.91863862460232)",1.031130348
270,-73.91219333,40.80461833,2021-07-24 15:02:00,"(-73.94384120513305, 40.690141508694495, -73.88048466236269, 40.918657298770405)",1.031130348
271,-73.912275,40.804645,2021-07-24 15:02:00,"(-73.94392287472752, 40.69016761201981, -73.88056633244432, 40.9186845309392)",1.024639203
272,-73.91236667,40.80469833,2021-07-24 15:02:00,"(-73.94401454427233, 40.69022030595226, -73.88065800253595, 40.918738491949085)",1.024639203
273,-73.91245333,40.804735,2021-07-24 15:02:00,"(-73.94410120384204, 40.69025637464064, -73.88074466262256, 40.918775758479356)",1.031130348
274,-73.912545,40.804785,2021-07-24 15:02:00,"(-73.94419287338684, 40.69030573855877, -73.88083633271417, 40.91882638950339)",1.031130348
275,-73.91263,40.80482667,2021-07-24 15:02:00,"(-73.94427787296476, 40.69034681875224, -73.8809213327991, 40.918868644620005)",1.033294062
276,-73.91271833,40.804865,2021-07-24 15:02:00,"(-73.94436620252618, 40.69038453583248, -73.88100966288738, 40.91890758266605)",1.033294062
277,-73.91281,40.80490833,2021-07-24 15:02:00,"(-73.94445787207098, 40.690427229729295, -73.88110133297897, 40.91895154371115)",1.035457777
278,-73.91290833,40.80495333,2021-07-24 15:03:00,"(-73.94455620158273, 40.69047154740381, -73.88119966307723, 40.91899722061094)",1.035457777
279,-73.91301333,40.80500667,2021-07-24 15:03:00,"(-73.94466120106135, 40.690524158784925, -73.88130466318214, 40.91905128343602)",1.035457777
280,-73.91312,40.805055,2021-07-24 15:03:00,"(-73.94476787053169, 40.690571748567635, -73.88141133328872, 40.91910034776724)",1.035457777
281,-73.91322667,40.80509833,2021-07-24 15:03:00,"(-73.944874540002, 40.69061433834035, -73.88151800339529, 40.9191444121083)",1.037621492
282,-73.91332167,40.80514167,2021-07-24 15:03:00,"(-73.94496953953029, 40.69065701908764, -73.88161300349022, 40.919188406118685)",1.037621492
283,-73.91352167,40.80522667,2021-07-24 15:03:00,"(-73.94516953853717, 40.69074063116132, -73.88181300369, 40.91927478300821)",1.035457777
284,-73.913625,40.805275,2021-07-24 15:03:00,"(-73.94527286802408, 40.69078824407545, -73.88191633379321, 40.91932382439176)",1.031130348
285,-73.913835,40.805365,2021-07-24 15:03:00,"(-73.94548286698131, 40.690876786696045, -73.882126334003, 40.91941527018187)",1.031130348
286,-73.91393667,40.80540667,2021-07-24 15:03:00,"(-73.94558453647645, 40.690917751102326, -73.88222800410453, 40.919457640164566)",1.031130348
287,-73.91403,40.805445,2021-07-24 15:03:00,"(-73.94567786601301, 40.69095543338054, -73.88232133419774, 40.91949661273547)",1.031130348
288,-73.91411167,40.80548,2021-07-24 15:03:00,"(-73.94575953560748, 40.69098986657435, -73.88240300427931, 40.91953217503426)",1.028966633
289,-73.914175,40.80550667,2021-07-24 15:03:00,"(-73.945822865293, 40.6910160970474, -73.88246633434255, 40.91955928106593)",1.028966633
290,-73.91421167,40.805525,2021-07-24 15:03:00,"(-73.94585953511091, 40.6910341725463, -73.88250300437919, 40.91957786354315)",1.026802918
291,-73.91423333,40.805535,2021-07-24 15:03:00,"(-73.94588119500337, 40.69104402221867, -73.88252466440082, 40.91958801267531)",1.026802918
292,-73.91437,40.80557833,2021-07-24 15:03:00,"(-73.94601786432472, 40.69108640367376, -73.8826613345373, 40.91963228367699)",1.026923124
293,-73.91442167,40.80556833,2021-07-24 15:03:00,"(-73.94606953406813, 40.69107604505886, -73.8827130045889, 40.91962263944002)",1.026923124
294,-73.914445,40.80556,2021-07-24 15:03:00,"(-73.94609286395229, 40.691067553136556, -73.88273633461219, 40.919614470074634)",1.031250554
295,-73.9145,40.80552333,2021-07-24 15:03:00,"(-73.94614786367919, 40.69103050140613, -73.88279133466712, 40.919578178769335)",1.029086839
296,-73.91452667,40.80547833,2021-07-24 15:03:00,"(-73.94617453354675, 40.69098531630063, -73.88281800469375, 40.91953336240279)",1.029086839
297,-73.91456333,40.80542667,2021-07-24 15:03:00,"(-73.94621119336469, 40.69093340185762, -73.88285466473035, 40.919481954822324)",1.029086839
298,-73.91460167,40.80536667,2021-07-24 15:03:00,"(-73.94624953317432, 40.690873135753115, -73.88289300476862, 40.91942221881062)",1.026923124
299,-73.91464667,40.80530167,2021-07-24 15:03:00,"(-73.94629453295087, 40.69080782342224, -73.88293800481355, 40.91935752865765)",1.026923124
300,-73.91469667,40.80523667,2021-07-24 15:03:00,"(-73.94634453270258, 40.69074247638586, -73.88298800486348, 40.9192928729342)",1.026923124
301,-73.91474167,40.80517333,2021-07-24 15:03:00,"(-73.94638953247913, 40.69067882405124, -73.88303300490841, 40.919229842784944)",1.026923124
302,-73.91478167,40.80511833,2021-07-24 15:03:00,"(-73.9464295322805, 40.69062354641897, -73.88307300494836, 40.9191751182093)",1.022595694
303,-73.91480667,40.805075,2021-07-24 15:03:00,"(-73.94645453215637, 40.6905800428981, -73.88309800497332, 40.91913196035023)",1.022595694
304,-73.91489167,40.80498167,2021-07-24 15:03:00,"(-73.94653953173429, 40.690486122923005, -73.88318300505819, 40.919039215633425)",1.020431979
305,-73.914925,40.80494,2021-07-24 15:03:00,"(-73.94657286156878, 40.69044422158163, -73.88321633509146, 40.91899777513501)",1.020431979
306,-73.91497167,40.80488833,2021-07-24 15:03:00,"(-73.94661953133703, 40.69039222764654, -73.88326300513805, 40.918946426493925)",1.018268265
307,-73.91502333,40.804825,2021-07-24 15:03:00,"(-73.94667119108051, 40.69032853907378, -73.88331466518963, 40.91888345221504)",1.018268265
308,-73.91507667,40.804755,2021-07-24 15:03:00,"(-73.94672453081564, 40.69025816883767, -73.88336800524289, 40.91881381950675)",1.013940835
309,-73.91513833,40.80467,2021-07-24 15:04:00,"(-73.94678619050946, 40.69017274084884, -73.88342966530443, 40.918729244091885)",1.013940835
310,-73.91521167,40.80457833,2021-07-24 15:04:00,"(-73.94685953014528, 40.69008056178348, -73.88350300537766, 40.91863807910871)",1.01177712
311,-73.91528333,40.80448833,2021-07-24 15:04:00,"(-73.94693118978941, 40.68999006437474, -73.88357466544917, 40.91854857256162)",1.01177712
312,-73.91535,40.80440167,2021-07-24 15:04:00,"(-73.94699785945836, 40.68990294159871, -73.88364133551575, 40.918462371657235)",1.00744969
313,-73.91556,40.80413167,2021-07-24 15:04:00,"(-73.94720785841557, 40.68963148390161, -73.88385133572535, 40.91819381776131)",1.005285975
314,-73.915625,40.80405,2021-07-24 15:04:00,"(-73.94727285809279, 40.68954936270181, -73.88391633579023, 40.918112595372705)",1.005285975
315,-73.91569333,40.80396833,2021-07-24 15:04:00,"(-73.94734118775348, 40.68946721838271, -73.88398466585843, 40.91803139591951)",1.00312226
316,-73.91576167,40.803895,2021-07-24 15:04:00,"(-73.94740952741412, 40.68939341399008, -73.88405300592663, 40.91795853653924)",1.00312226
317,-73.91581333,40.80383,2021-07-24 15:04:00,"(-73.9474611871576, 40.68932805538153, -73.8841046659782, 40.91789389229574)",1.00312226
318,-73.91585333,40.80378667,2021-07-24 15:04:00,"(-73.94750118695897, 40.689284447711664, -73.88414466601812, 40.91785083775725)",1.00312226
